ethische_politiek;Ethische Politiek;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
everywhere_genocide_only;Everywhere Genocide Only;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
exempt_from_vassal_contribution;Exempt from Vassal Contribution;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
existing_country;Existing Country;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
exterminate_british;Exterminate British;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
extreme_home_makeover;Extreme Home Makeover;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
Facundo;Facundo;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
faidherbe_ambitions;Faidherbe Ambitions;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
falangist_doctrine;Falangist Doctrine;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
falklands_are_the_malvinas;Falklands Are The Malvinas;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
fall_of_amsterdam;Fall of Amsterdam;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
fall_of_madrid;Fall of Madrid;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
fall_of_madrid_no_surrender;Fall of Madrid No Surrender;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
famous_archaeologist;Famous Archaeologist;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
fantasy_countries_enabled;Fantasy Countries Enabled;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
fate_of_egypt;Fate of Egypt;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
FatherDamien;Father Damien;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
FCA_independence_refused;FCA Independence Refused;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
ferdinand_assassinated;Ferdinand Assassinated;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
fifteenth_amendment_enacted;Fifteenth Amendment Enacted;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
fight_the_PBC;Fight The PBC;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
finland_is_recognized;Finland Is Recognized;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
finland_russification;Finland Russification;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
finnish_independence;Finnish Independence;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
fiorelli;Fiorelli;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
first_boer_war;First Boer War;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
first_croat_independence;First Croat Independence;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
first_pbc_fell;First Pbc Fell;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
first_spanish_republic;First Spanish Republic;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
first_vatican_council_held;First Vatican Council Held;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
first_war_of_italian_independence_intervention;First War of Italian Independence Intervention;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
first_war_of_italian_independence_lost;First War of Italian Independence Lost;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
first_war_of_italian_independence_refused;First War of Italian Independence Refused;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
first_war_of_italian_independence_won;First War of Italian Independence Won;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
five_days_of_milan_occurred;Five Days of Milan Occurred;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
flag_of_freedom;Flag of Freedom;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
flagstaff_war;Flagstaff War;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
flores_sale;Flores Sale;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
fokker;Fokker;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
force_publique_formed;Force Publique Formed;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
foreign_intervention;Foreign Intervention;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
form_kingdom_of_egypt;Form Kingdom of Egypt;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
form_mittelafrika;Form Mittelafrika;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
formed_central_india_agency;Formed Central India Agency;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
formed_on_rhine_crisis;Formed on Rhine Crisis;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
fort_built_garibaldi;Fort Built Garibaldi;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
Foscolo_denied;Foscolo Denied;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
Foscolo_returns;Foscolo Returns;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
foster_act_enacted;Foster Act Enacted;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
fought_for_sakhalin;Fought for Sakhalin;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
founding_german_namibia;Founding German Namibia;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
fourth_ashanti_war;Fourth Ashanti War;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
fra_loui_texas_join_csa;Fra Loui Texas Join Csa;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
france_dismantled;France Dismantled;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
france_let_rome_go;France Let Rome Go;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
france_protector_of_eastern_christians;France Protector of Eastern Christians;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
france_rename_arlon;France Rename Arlon;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
france_rename_brussels;France Rename Brussels;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
france_rename_charleroi;France Rename Charleroi;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
france_rename_hesse_pfalz;France Rename Hesse Pfalz;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
france_rename_liege;France Rename Liege;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
france_rename_luxemburg;France Rename Luxemburg;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
france_rename_namur;France Rename Namur;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
france_rename_prussian_pfalz;France Rename Prussian Pfalz;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
france_rename_rhine;France Rename Rhine;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
france_rename_tournai;France Rename Tournai;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
franco_prussian_memorial;Franco Prussian Memorial;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
franco_prussian_memorial2;Franco Prussian Memorial 2;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
franco_prussian_war_has_begun;Franco Prussian War Has Begun;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
franco_prussian_war_started;Franco Prussian War Started;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
franz_joseph_i;Franz Joseph I;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
free_press_in_baden;Free Press in Baden;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
free_press_noway;Free Press Noway;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
free_press_promised;Free Press Promised;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
freedom_attempt_made;Freedom Attempt Made;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
french_america;French America;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
french_artois;French Artois;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
french_bourbon_fixed;French Bourbon Fixed;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
french_cultural_assimilation;French Cultural Assimilation;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
french_gone;French Gone;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
french_guiana;French Guiana;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
french_mines_placed;French Mines Placed;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
french_natural_borders;French Natural Borders;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
french_nzl;French Nzl;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
french_presidential_election;French Presidential Election;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
french_renamed_aosta;French Renamed Aosta;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
french_renamed_arkansas;French Renamed Arkansas;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
french_renamed_columbia;French Renamed Columbia;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
french_renamed_idaho;French Renamed Idaho;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
french_renamed_iowa;French Renamed Iowa;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
french_renamed_kansas;French Renamed Kansas;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
french_renamed_lorraine;French Renamed Lorraine;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
french_renamed_louisiana;French Renamed Louisiana;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
french_renamed_manitoba;French Renamed Manitoba;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
french_renamed_minnesota;French Renamed Minnesota;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
french_renamed_missouri;French Renamed Missouri;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
french_renamed_montana;French Renamed Montana;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
french_renamed_nebraska;French Renamed Nebraska;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
french_renamed_north_dakota;French Renamed North Dakota;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
french_renamed_northern_ontario;French Renamed Northern Ontario;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
french_renamed_oklahoma;French Renamed Oklahoma;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
french_renamed_oregon;French Renamed Oregon;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
french_renamed_savoy;French Renamed Savoy;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
french_renamed_south_dakota;French Renamed South Dakota;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
french_renamed_washington;French Renamed Washington;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
french_renamed_wyoming;French Renamed Wyoming;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
french_revolution_1848;French Revolution 1848;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
french_total_victory;French Total Victory;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
frenchie_algeria_reclaimed;Frenchie Algeria Reclaimed;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
friend_of_the_arabs;Friend of The Arabs;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
friendly_communist;Friendly Communist;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
friendly_communist_puppet;Friendly Communist Puppet;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
friendly_democracy;Friendly Democracy;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
friendly_democracy_puppet;Friendly Democracy Puppet;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
friendly_fascist;Friendly Fascist;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
friendly_fascist_puppet;Friendly Fascist Puppet;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
from_hell;From Hell;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
frontiers_lost;Frontiers Lost;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
FSA_created;FSA Created;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
fsa_right_to_secede;Fsa Right to Secede;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
fueros_abolished;Fueros Abolished;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
fugitive_slave_act_enacted;Fugitive Slave Act Enacted;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
fukoku_kyohei_enacted;Fukoku Kyohei Enacted;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
full_croatian_approval;Full Croatian Approval;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
full_czech_approval;Full Czech Approval;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
full_hungarian_approval;Full Hungarian Approval;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
full_independence_achieved;Full Independence Achieved;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
full_polish_approval;Full Polish Approval;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
full_romanian_approval;Full Romanian Approval;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
full_slovakian_approval;Full Slovakian Approval;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
full_slovene_approval;Full Slovene Approval;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
fuzhou_aresenal_established;Fuzhou Aresenal Established;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
gabon_organized;Gabon Organized;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
gadsden_negotiations;Gadsden Negotiations;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
galicia_annex_krakow;Galicia Annex Krakow;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
gambia_organized;Gambia Organized;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
garibaldi_italian_legion;Garibaldi Italian Legion;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
garibaldi_redshirts;Garibaldi Redshirts;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
gave_up_2nd_opium;Gave Up 2nd Opium;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
GeneralStrike;General Strike;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
geneva_convention_held;Geneva Convention Held;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
genoa_revolt;Genoa Revolt;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
georgian_tea;Georgian Tea;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
ger_ai_banat;Ger Ai Banat;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
german_anthem;German Anthem;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
german_confederation_austrian;German Confederation Austrian;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
german_east_africa_company;German East Africa Company;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
german_east_africa_zan;German East Africa Zan;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
german_lombardy;German Lombardy;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
german_new_guinea_company;German New Guinea Company;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
german_rename_arlon;German Rename Arlon;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
german_rename_charleroi;German Rename Charleroi;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
german_rename_liege;German Rename Liege;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
german_rename_limburg;German Rename Limburg;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
german_rename_namur;German Rename Namur;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
german_rename_tournai;German Rename Tournai;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
german_renamed_daugavpils;German Renamed Daugavpils;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
german_renamed_estonia;German Renamed Estonia;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
german_renamed_galicia;German Renamed Galicia;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
german_renamed_holstein;German Renamed Holstein;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
german_renamed_krakow;German Renamed Krakow;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
german_renamed_lativa;German Renamed Lativa;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
german_renamed_lithuania;German Renamed Lithuania;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
german_renamed_lithuania_pinsk;German Renamed Lithuania Pinsk;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
german_renamed_lorraine;German Renamed Lorraine;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
german_renamed_schleswig;German Renamed Schleswig;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
german_renamed_vilnius;German Renamed Vilnius;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
german_veneto;German Veneto;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
german_west_africa;German West Africa;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
germania_werft_has_been_built;Germania Werft Has Been Built;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
germanization;Germanization;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
GermanizeSchlewsigDanes;Germanize Schlewsig Danes;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
germany_gave_colonies;Germany Gave Colonies;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
germany_has_renamed_elsass;Germany Has Renamed Elsass;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
get_your_statuto_albertino_here;Get Your Statuto Albertino Here;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
ghana_organized;Ghana Organized;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
give_up_caucasus;Give Up Caucasus;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
giving_up_cyprus;Giving Up Cyprus;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
glory_of_germany_al;Glory of Germany Al;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
goethe_denkmal_build;Goethe Denkmal Build;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
goettingen_seven_here;Goettingen Seven Here;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
goettingen_student_propaganda;Goettingen Student Propaganda;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
goettinger_sieben_bad;Goettinger Sieben Bad;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
goettinger_sieben_good;Goettinger Sieben Good;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
gold_coast_treaty;Gold Coast Treaty;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
golden_law_passed;Golden Law Passed;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
gotthard_tunnel_built;Gotthard Tunnel Built;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
gov_india;Gov India;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
grand_duchy_finland;Grand Duchy Finland;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
graveyard_of_empires;Graveyard of Empires;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
great_boer_trek;Great Boer Trek;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
great_eastern_crisis_refused;Great Eastern Crisis Refused;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
great_eastern_crisis_war_demanded_turks;Great Eastern Crisis War Demanded Turks;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
great_new_york_fire;Great New York Fire;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
great_war_has_happened;Great War Has Happened;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
great_war_temp_alliance;Great War Temp Alliance;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
great_wars_enabled;Great Wars Enabled;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
greater_afghanistan;Greater Afghanistan;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
greater_bulgaria_claimed;Greater Bulgaria Claimed;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
greater_california;Greater California;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
greater_finland;Greater Finland;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
greater_germany_hungarian_border_treaty_tried;Greater Germany Hungarian Border Treaty Tried;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
greater_iran;Greater Iran;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
greater_israel;Greater Israel;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
greater_norway;Greater Norway;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
greater_south_africa;Greater South Africa;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
grecofication_bithynium;Grecofication Bithynium;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
grecofication_dardanelles;Grecofication Dardanelles;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
grecofication_edirne;Grecofication Edirne;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
grecofication_fethiye;Grecofication Fethiye;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
grecofication_gelibolu;Grecofication Gelibolu;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
grecofication_hierapolis;Grecofication Hierapolis;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
grecofication_izmir;Grecofication Izmir;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
grecofication_kerasous;Grecofication Kerasous;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
grecofication_kotyaion;Grecofication Kotyaion;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
grecofication_magnesia;Grecofication Magnesia;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
grecofication_palaeokastron;Grecofication Palaeokastron;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
grecofication_prusa;Grecofication Prusa;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
grecofication_sinope;Grecofication Sinope;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
grecofication_tiuoviov;Grecofication Tiuoviov;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
grecofication_trabzon;Grecofication Trabzon;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
grecoficationn_nicomedia;Grecoficationn Nicomedia;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
grecoficationn_uskudar;Grecoficationn Uskudar;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
greece_has_got_a_brand_new_bag;Greece Has Got a Brand New Bag;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
greece_refused;Greece Refused;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
greek_excavation_rights;Greek Excavation Rights;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
greek_rename_e_macedonia;Greek Rename E Macedonia;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
greek_rename_epirus;Greek Rename Epirus;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
greek_rename_epirus_824;Greek Rename Epirus 824;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
greek_rename_epirus_853;Greek Rename Epirus 853;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
greek_rename_n_macedonia;Greek Rename N Macedonia;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
greek_rename_rumelia;Greek Rename Rumelia;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
greek_rename_s_macedonia;Greek Rename S Macedonia;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
GRENoHost1Olympiad;GRENo Host 1 Olympiad;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
grigori_arrived;Grigori Arrived;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
grigori_exiled;Grigori Exiled;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
grigori_in_power;Grigori in Power;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
grigori_is_here;Grigori Is Here;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
grigori_will_be_exiled;Grigori Will Be Exiled;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
grito_de_lares;Grito De Lares;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
grunderzeit_we_have_done;Grunderzeit We Have Done;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
gtfo;Gtfo;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
guangxu_emperor;Guangxu Emperor;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
guangzhou_uprising;Guangzhou Uprising;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
guantanamo_lease;Guantanamo Lease;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
guardia_civil_established;Guardia Civil Established;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
guerra_di_libia;Guerra Di Libia;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
guine_bissau_organized;Guine Bissau Organized;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
guinea_organized;Guinea Organized;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
gwadar_treaty;Gwadar Treaty;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
had_arch_exhibition;Had Arch Exhibition;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
had_ataturk_reforms;Had Ataturk Reforms;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
had_orange_river_convention;Had Orange River Convention;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
had_sand_river_convention;Had Sand River Convention;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
hamburg_great_fire;Hamburg Great Fire;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
han_constitution_approved;Han Constitution Approved;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
han_constitution_revoked;Han Constitution Revoked;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
han_system_abolished;Han System Abolished;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
hanyang_arsenal;Hanyang Arsenal;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
has_asked_for_jade;Has Asked for Jade;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
has_become_dual_monarchy;Has Become Dual Monarchy;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
has_die_stem;Has Die Stem;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
has_line_of_advantage;Has Line of Advantage;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
has_lost_mandate;Has Lost Mandate;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
has_questioned_heligoland;Has Questioned Heligoland;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
has_used_radical_reconstruction;Has Used Radical Reconstruction;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
haskingcotton;Haskingcotton;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
hasmanifestdestiny;Hasmanifestdestiny;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
HAW_created;HAW Created;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
hawaiian_purchase;Hawaiian Purchase;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
heavenly_capital_decreted;Heavenly Capital Decreted;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
heavenly_kingdom;Heavenly Kingdom;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
Hedeselskab;Hedeselskab;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
hegemony_in_central_asia;Hegemony in Central Asia;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
heines_mocking;Heines Mocking;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
heines_wintermaerchen;Heines Wintermaerchen;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
help_for_the_irish;Help for The Irish;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
herat_expedition;Herat Expedition;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
hms_sverige_built;Hms Sverige Built;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
